1649724160 29 36 28 4 4 2
1649804365 29 37 28 4 4 2
1649804465 29 38 28 4 4 2
1649804512 29 39 28 4 4 2
1649806777 29 40 28 4 4 2
1649809949 29 41 28 4 4 2
1654642128 29 42 28 4 4 2
1654701586 29 43 28 4 4 2
1654717701 29 44 28 4 4 2
1654998977 29 45 28 4 4 2
1655002413 29 46 28 4 4 2
1656725505 29 47 28 4 4 2
1662309121 29 48 28 4 4 2
1662334525 29 49 28 4 4 2
1662347052 29 50 28 4 4 2
1665690840 29 51 28 4 4 2
1665690962 29 52 28 4 4 2
1665692331 29 53 28 4 4 2
1665693008 29 54 28 4 4 2
1665693792 29 55 28 4 4 2
1673720368 30 55 28 4 4 2
1704054143 31 55 28 4 4 2
1704054244 32 55 28 4 4 2
1704142595 33 55 28 4 4 2
1704156597 34 55 28 4 4 2
1704171185 35 55 28 4 4 2
1704171841 36 55 28 4 4 2
1704175727 37 55 28 4 4 2
1704184914 38 55 28 4 4 2
1704188055 39 55 28 4 4 2
1704219815 40 55 28 4 4 2
1704232327 41 55 28 4 4 2
1705440948 42 55 28 4 4 2
1705820075 43 55 28 4 4 2
1705843748 44 55 28 4 4 2
1705929837 45 55 28 4 4 2
1705954623 46 55 28 4 4 2
1705954774 47 55 28 4 4 2
1706213452 48 55 28 4 4 2
1706303620 49 55 28 4 4 2
1706400434 50 55 28 4 4 2
1706481700 51 55 28 4 4 2
1706721336 52 55 28 4 4 2
1706727337 53 55 28 4 4 2
1706806567 54 55 28 4 4 2
1706818067 55 55 28 4 4 2
1706976924 56 55 28 4 4 2
1706984699 57 55 28 4 4 2
1707076798 58 55 28 4 4 2
1707149146 59 55 28 4 4 2
1707153211 60 55 28 4 4 2
1707319063 61 55 28 4 4 2
1707336962 62 55 28 4 4 2
1707424524 63 55 28 4 4 2
1707510198 64 55 28 4 4 2
1707513439 65 55 28 4 4 2
1707768580 66 55 28 4 4 2
1708026616 67 55 28 4 4 2
1708029866 68 55 28 4 4 2
1708797546 69 55 28 4 4 2
1708864114 70 55 28 4 4 2
1708880181 71 55 28 4 4 2
1708881025 72 55 28 4 4 2
1708935807 73 55 28 4 4 2
1708948135 74 55 28 4 4 2
1708958830 75 55 28 4 4 2
1709020260 76 55 28 4 4 2
1709020348 77 55 28 4 4 2
1709053029 78 55 28 4 4 2
1709103049 79 55 28 4 4 2
1709103458 80 55 28 4 4 2
1709316412 81 55 28 4 4 2
1709362702 82 55 28 4 4 2
1709391828 83 55 28 4 4 2
1709395663 84 55 28 4 4 2
1709400160 85 55 28 4 4 2
1709454598 86 55 28 4 4 2
1709456052 87 55 28 4 4 2
1709456391 88 55 28 4 4 2
1709456464 89 55 28 4 4 2
1709456618 90 55 28 4 4 2
1709456692 91 55 28 4 4 2
1709456778 92 55 28 4 4 2
1709456969 93 55 28 4 4 2
1709486195 94 55 28 4 4 2
1709521709 95 55 28 4 4 2
1709550137 96 55 28 4 4 2
1709667025 97 55 28 4 4 2
1709697870 98 55 28 4 4 2
1709717189 99 55 28 4 4 2
1709729843 100 55 28 4 4 2
1709745965 101 55 28 4 4 2
1709793818 102 55 28 4 4 2
1709870223 103 55 28 4 4 2
1709981407 104 55 28 4 4 2
1710006210 105 55 28 4 4 2
1710090647 106 55 28 4 4 2
1710128291 107 55 28 4 4 2
1710143314 108 55 28 4 4 2
1710145679 109 55 28 4 4 2
1710153445 110 55 28 4 4 2
1710154336 111 55 28 4 4 2
1710155006 112 55 28 4 4 2
1710220264 113 55 28 4 4 2
1710243375 114 55 28 4 4 2
1710267376 115 55 28 4 4 2
1710321341 116 55 28 4 4 2
1710351629 117 55 28 4 4 2
1710391765 118 55 28 4 4 2
1710406693 119 55 28 4 4 2
1710406999 120 55 28 4 4 2
1710408231 121 55 28 4 4 2
1710408830 122 55 28 4 4 2
1710492445 123 55 28 4 4 2
1710493065 124 55 28 4 4 2
1710494106 125 55 28 4 4 2
1710501223 126 55 28 4 4 2
1710501681 127 55 28 4 4 2
1710502785 128 55 28 4 4 2
1710598789 129 55 28 4 4 2
1710609054 130 55 28 4 4 2
1711878308 131 55 28 4 4 2
1711984675 132 55 28 4 4 2
1712055239 133 55 28 4 4 2
1712074521 134 55 28 4 4 2
1712119129 135 55 28 4 4 2
1712123011 136 55 28 4 4 2
1712124985 137 55 28 4 4 2
1712149612 138 55 28 4 4 2
1712197593 139 55 28 4 4 2
1712198546 140 55 28 4 4 2
1712216904 141 55 28 4 4 2
1712221607 142 55 28 4 4 2
1712223848 143 55 28 4 4 2
1712241701 144 55 28 4 4 2
1712246969 145 55 28 4 4 2
1712298434 146 55 28 4 4 2
1712310798 147 55 28 4 4 2
1712329926 148 55 28 4 4 2
1712357083 149 55 28 4 4 2
1712384010 150 55 28 4 4 2
1712396096 151 55 28 4 4 2
1712397167 152 55 28 4 4 2
1712410555 153 55 28 4 4 2
1712445231 154 55 28 4 4 2
1712450731 155 55 28 4 4 2
1712461831 156 55 28 4 4 2
1712470763 157 55 28 4 4 2
1712501954 158 55 28 4 4 2
1712548122 159 55 28 4 4 2
1712646324 160 55 28 4 4 2
1712661510 161 55 28 4 4 2
1712673489 162 55 28 4 4 2
1712673796 163 55 28 4 4 2
1712709684 164 55 28 4 4 2
